Ticker,Contract Name,Type,Expiry,Strike,Moneyness,Bid,Ask,Volume,Open Interest,Bid Stock,Ask Stock,Last Stock Price,Implied Volatility
FSK,FSK250919C00020000,Call,2025-09-19,20.0,0.89,0.0,0.05,8,746,17.56,17.86,17.75,0.2812571874999999
FSK,FSK251017C00022500,Call,2025-10-17,22.5,0.79,0.0,0.05,45,1671,17.56,17.86,17.75,0.3457096679687499
FSK,FSK251017C00015000,Call,2025-10-17,15.0,1.18,2.45,3.8,1,6,17.56,17.86,17.75,0.5039112109375
FSK,FSK260417C00020000,Call,2026-04-17,20.0,0.89,0.25,0.45,26,134,17.56,17.86,17.75,0.2080157324218749
FSK,FSK260116P00025000,Put,2026-01-16,25.0,0.71,4.4,6.2,0,21,17.56,17.86,17.75,1.0000000000000004e-05
FSK,FSK250919C00017500,Call,2025-09-19,17.5,1.01,0.55,1.0,38,338,17.56,17.86,17.75,0.424810439453125
FSK,FSK251017C00020000,Call,2025-10-17,20.0,0.89,0.05,0.1,1,1459,17.56,17.86,17.75,0.24414818359375
FSK,FSK260116C00020000,Call,2026-01-16,20.0,0.89,0.15,0.25,25,485,17.56,17.86,17.75,0.2065509033203124
FSK,FSK260417P00022500,Put,2026-04-17,22.5,0.79,5.6,6.8,0,16,17.56,17.86,17.75,0.5112353564453125
FSK,FSK260417P00017500,Put,2026-04-17,17.5,1.01,2.0,2.4,7,18,17.56,17.86,17.75,0.4440973559570312
FSK,FSK260417P00012500,Put,2026-04-17,12.5,1.42,0.35,0.45,26,105,17.56,17.86,17.75,0.438482177734375
FSK,FSK250919P00022500,Put,2025-09-19,22.5,0.79,5.2,5.7,10,8,17.56,17.86,17.75,1.0127002490234376
FSK,FSK250919P00017500,Put,2025-09-19,17.5,1.01,0.6,0.75,515,812,17.56,17.86,17.75,0.424810439453125
FSK,FSK260116P00015000,Put,2026-01-16,15.0,1.18,0.45,0.55,3,633,17.56,17.86,17.75,0.3725648681640625
FSK,FSK260116P00022500,Put,2026-01-16,22.5,0.79,5.5,6.1,6,35,17.56,17.86,17.75,0.5512740185546876
FSK,FSK251017C00017500,Call,2025-10-17,17.5,1.01,0.65,0.75,14,155,17.56,17.86,17.75,0.2182695361328124
FSK,FSK260116C00017500,Call,2026-01-16,17.5,1.01,0.85,0.95,3,118,17.56,17.86,17.75,0.18164880859375
FSK,FSK251017P00017500,Put,2025-10-17,17.5,1.01,0.8,0.95,29,6903,17.56,17.86,17.75,0.3789124609375
FSK,FSK260116P00020000,Put,2026-01-16,20.0,0.89,3.3,3.6,13,220,17.56,17.86,17.75,0.4794973925781249
FSK,FSK260116P00017500,Put,2026-01-16,17.5,1.01,1.45,1.6,5,1156,17.56,17.86,17.75,0.3833069482421875
FSK,FSK251017P00020000,Put,2025-10-17,20.0,0.89,2.85,3.1,2,695,17.56,17.86,17.75,0.532231240234375
FSK,FSK250919P00020000,Put,2025-09-19,20.0,0.89,2.85,2.95,8,424,17.56,17.86,17.75,0.69336244140625
FSK,FSK251017P00022500,Put,2025-10-17,22.5,0.79,5.3,5.5,2,1382,17.56,17.86,17.75,0.711916943359375
FSK,FSK251017P00025000,Put,2025-10-17,25.0,0.71,7.8,7.9,6,127,17.56,17.86,17.75,0.8544936425781251
